#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120 128
# Band-Index    1
   8.02009     -5.977587  0.500  0.022  0.144  0.022  0.000  0.044  0.050  0.044  0.000  0.826
   8.07205     -5.950049  0.492  0.018  0.156  0.018  0.000  0.040  0.062  0.040  0.000  0.826
   8.12401     -5.906026  0.484  0.014  0.168  0.014  0.000  0.036  0.074  0.036  0.000  0.826
   8.17597     -5.846718  0.472  0.010  0.180  0.010  0.000  0.032  0.090  0.032  0.000  0.826
   8.22793     -5.773704  0.460  0.008  0.192  0.008  0.000  0.026  0.106  0.026  0.000  0.826
   8.27989     -5.688891  0.444  0.004  0.204  0.004  0.000  0.020  0.126  0.020  0.000  0.826
   8.33186     -5.594491  0.426  0.004  0.214  0.004  0.000  0.016  0.148  0.016  0.000  0.828
   8.38382     -5.492958  0.406  0.002  0.224  0.002  0.000  0.010  0.172  0.010  0.000  0.828
   8.43578     -5.386882  0.384  0.000  0.230  0.000  0.000  0.006  0.200  0.006  0.000  0.830
   8.48774     -5.278858  0.360  0.000  0.236  0.000  0.000  0.002  0.230  0.002  0.000  0.832
   8.53970     -5.171337  0.334  0.000  0.238  0.000  0.000  0.000  0.260  0.000  0.000  0.834
   8.59166     -5.066447  0.307  0.000  0.238  0.000  0.000  0.000  0.293  0.000  0.000  0.837
 
# Band-Index    2
   8.59166     -5.066447  0.307  0.000  0.238  0.000  0.000  0.000  0.293  0.000  0.000  0.837
   8.53970     -4.965892  0.280  0.000  0.234  0.000  0.000  0.000  0.326  0.000  0.000  0.842
   8.48774     -4.870769  0.252  0.000  0.230  0.000  0.000  0.004  0.358  0.004  0.000  0.846
   8.43578     -4.781633  0.226  0.000  0.222  0.000  0.000  0.006  0.388  0.006  0.000  0.850
   8.38382     -4.698484  0.200  0.000  0.212  0.000  0.000  0.012  0.418  0.012  0.000  0.856
   8.33186     -4.620879  0.176  0.002  0.202  0.002  0.000  0.018  0.446  0.018  0.000  0.860
   8.27989     -4.548058  0.154  0.002  0.190  0.002  0.000  0.024  0.470  0.024  0.000  0.866
   8.22793     -4.479077  0.134  0.002  0.178  0.002  0.000  0.030  0.494  0.030  0.000  0.870
   8.17597     -4.412935  0.116  0.002  0.166  0.002  0.000  0.036  0.514  0.036  0.000  0.874
   8.12401     -4.348672  0.100  0.004  0.154  0.004  0.000  0.042  0.532  0.042  0.000  0.878
