#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   2.04862     -8.178617     -8.178643
   2.09185     -8.174748     -8.174774
   2.13509     -8.170536     -8.170562
   2.17832     -8.166132     -8.166158
   2.22156     -8.161692     -8.161718
   2.26479     -8.157363     -8.157390
   2.30803     -8.153279     -8.153306
   2.35126     -8.149546     -8.149573
   2.39450     -8.146247     -8.146274
   2.43773     -8.143436     -8.143463
   2.48097     -8.141140     -8.141166
   2.52420     -8.139367     -8.139394
   2.56744     -8.138112     -8.138138
   2.61067     -8.137364     -8.137391
   2.65391     -8.137116     -8.137143
   2.65391     -8.137116     -8.137143
   2.67156     -8.137135     -8.137162
   2.68921     -8.137191     -8.137218
   2.70686     -8.137282     -8.137309
   2.72451     -8.137408     -8.137434
   2.74216     -8.137565     -8.137591
   2.75981     -8.137749     -8.137776
   2.77746     -8.137957     -8.137984
   2.79511     -8.138183     -8.138210
   2.81276     -8.138422     -8.138449
   2.83041     -8.138667     -8.138693
   2.84806     -8.138910     -8.138937
   2.86571     -8.139145     -8.139171
   2.88337     -8.139361     -8.139388
   2.90102     -8.139552     -8.139578
   2.91867     -8.139706     -8.139733
   2.93632     -8.139816     -8.139843
   2.95397     -8.139871     -8.139897
   2.97162     -8.139861     -8.139887
   2.98927     -8.139777     -8.139803
   2.98927     -8.139777     -8.139803
   3.00692     -8.139729     -8.139756
   3.02457     -8.139587     -8.139613
   3.04222     -8.139349     -8.139375
   3.05987     -8.139014     -8.139040
   3.07752     -8.138583     -8.138610
   3.09517     -8.138055     -8.138082
   3.11282     -8.137431     -8.137457
   3.13047     -8.136711     -8.136737
   3.14812     -8.135898     -8.135924
   3.16577     -8.134994     -8.135020
   3.18342     -8.134003     -8.134030
   3.20108     -8.132932     -8.132959
   3.21873     -8.131786     -8.131813
   3.23638     -8.130574     -8.130601
   3.25403     -8.129306     -8.129332
   3.27168     -8.127990     -8.128017
   3.28933     -8.126641     -8.126668
   3.30698     -8.125274     -8.125301
   3.32463     -8.123912     -8.123939
 
# Band-Index    6
   3.32463     -8.123912     -8.123939
   3.30698     -8.125274     -8.125301
   3.28933     -8.126641     -8.126668
   3.27168     -8.127990     -8.128017
   3.25403     -8.129306     -8.129332
   3.23638     -8.130574     -8.130601
   3.21873     -8.131786     -8.131813
   3.20108     -8.132932     -8.132959
   3.18342     -8.134003     -8.134030
   3.16577     -8.134994     -8.135020
   3.14812     -8.135898     -8.135924
   3.13047     -8.136711     -8.136737
   3.11282     -8.137431     -8.137457
   3.09517     -8.138055     -8.138082
   3.07752     -8.138583     -8.138610
   3.05987     -8.139014     -8.139040
   3.04222     -8.139349     -8.139375
   3.02457     -8.139587     -8.139613
   3.00692     -8.139729     -8.139756
   2.98927     -8.139777     -8.139803
   2.98927     -8.139777     -8.139803
   2.97162     -8.139861     -8.139887
   2.95397     -8.139871     -8.139897
   2.93632     -8.139816     -8.139843
   2.91867     -8.139706     -8.139733
   2.90102     -8.139552     -8.139578
   2.88337     -8.139361     -8.139388
   2.86571     -8.139145     -8.139171
   2.84806     -8.138910     -8.138937
   2.83041     -8.138667     -8.138693
   2.81276     -8.138422     -8.138449
   2.79511     -8.138183     -8.138210
   2.77746     -8.137957     -8.137984
   2.75981     -8.137749     -8.137776
   2.74216     -8.137565     -8.137591
   2.72451     -8.137408     -8.137434
   2.70686     -8.137282     -8.137309
   2.68921     -8.137191     -8.137218
   2.67156     -8.137135     -8.137162
   2.65391     -8.137116     -8.137143
   2.65391     -8.137116     -8.137143
   2.61067     -8.137364     -8.137391
