#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   0.78635     -1.476280     -1.476253
   0.78635     -1.476280     -1.476253
   0.80428     -1.482205     -1.482178
   0.82220     -1.490280     -1.490254
   0.84012     -1.500446     -1.500419
   0.85804     -1.512615     -1.512589
   0.87596     -1.526568     -1.526543
   0.89388     -1.542034     -1.542008
   0.91180     -1.558693     -1.558668
   0.92972     -1.576202     -1.576177
   0.94764     -1.594215     -1.594190
   0.96557     -1.612408     -1.612383
   0.98349     -1.630451     -1.630427
   1.00141     -1.648075     -1.648051
   1.01933     -1.665014     -1.664990
   1.03725     -1.681039     -1.681015
   1.05517     -1.695961     -1.695937
   1.07309     -1.709604     -1.709580
   1.09101     -1.721822     -1.721798
   1.10893     -1.732455     -1.732431
   1.12686     -1.741402     -1.741378
   1.12686     -1.741402     -1.741378
   1.18062     -1.757153     -1.757129
   1.23438     -1.754813     -1.754790
   1.28815     -1.754719     -1.754695
   1.34191     -1.744622     -1.744598
   1.39567     -1.722870     -1.722846
   1.44944     -1.690892     -1.690868
   1.50320     -1.651106     -1.651082
   1.55696     -1.607530     -1.607505
   1.61073     -1.566319     -1.566294
   1.66449     -1.535875     -1.535849
   1.71825     -1.524443     -1.524416
   1.77202     -1.534510     -1.534483
   1.82578     -1.560775     -1.560748
   1.87954     -1.594882     -1.594855
   1.93331     -1.629785     -1.629757
   1.98707     -1.660694     -1.660667
   2.04083     -1.684566     -1.684539
   2.09460     -1.699555     -1.699528
   2.14836     -1.704658     -1.704631
   2.14836     -1.704658     -1.704631
   2.19905     -1.700058     -1.700031
   2.24974     -1.686630     -1.686602
   2.30042     -1.665524     -1.665497
   2.35111     -1.638881     -1.638854
   2.40180     -1.610110     -1.610083
   2.45249     -1.584243     -1.584216
   2.50318     -1.567756     -1.567729
   2.55387     -1.567004     -1.566977
   2.60456     -1.585119     -1.585093
   2.65524     -1.620111     -1.620085
   2.70593     -1.666510     -1.666485
   2.75662     -1.718336     -1.718312
   2.80731     -1.770585     -1.770562
   2.85800     -1.819565     -1.819541
   2.90869     -1.862567     -1.862544
   2.95938     -1.897712     -1.897689
   3.01007     -1.923667     -1.923645
   3.06075     -1.939566     -1.939544
   3.11144     -1.944917     -1.944894
   3.11144     -1.944917     -1.944894
   3.13214     -1.944124     -1.944101
   3.15283     -1.941747     -1.941725
   3.17352     -1.937797     -1.937775
   3.19422     -1.932272     -1.932250
   3.21491     -1.925187     -1.925165
   3.23560     -1.916563     -1.916541
   3.25630     -1.906408     -1.906385
   3.27699     -1.894765     -1.894742
   3.29768     -1.881645     -1.881622
   3.31838     -1.867086     -1.867063
   3.33907     -1.851121     -1.851098
   3.35976     -1.833788     -1.833765
   3.38046     -1.815124     -1.815101
   3.40115     -1.795191     -1.795167
   3.42185     -1.774028     -1.774005
   3.44254     -1.751695     -1.751671
   3.46323     -1.728254     -1.728230
   3.48393     -1.703781     -1.703757
   3.50462     -1.678339     -1.678315
   3.50462     -1.678339     -1.678315
   3.52531     -1.677282     -1.677258
   3.54601     -1.674163     -1.674138
   3.56670     -1.669023     -1.668999
   3.58739     -1.661928     -1.661903
   3.60809     -1.652992     -1.652967
   3.62878     -1.642358     -1.642334
   3.64947     -1.630195     -1.630170
   3.67017     -1.616719     -1.616694
   3.69086     -1.602191     -1.602166
   3.71155     -1.586913     -1.586888
   3.73225     -1.571219     -1.571194
   3.75294     -1.555486     -1.555460
   3.77364     -1.540114     -1.540088
   3.79433     -1.525527     -1.525501
   3.81502     -1.512119     -1.512093
   3.83572     -1.500258     -1.500232
   3.85641     -1.490221     -1.490195
   3.87710     -1.482197     -1.482170
   3.89780     -1.476280     -1.476253
 
# Band-Index    6
   3.89780     -1.476280     -1.476253
   3.87710     -1.482197     -1.482170
   3.85641     -1.490221     -1.490195
   3.83572     -1.500258     -1.500232
   3.81502     -1.512119     -1.512093
   3.79433     -1.525527     -1.525501
   3.77364     -1.540114     -1.540088
   3.75294     -1.555486     -1.555460
   3.73225     -1.571219     -1.571194
   3.71155     -1.586913     -1.586888
   3.69086     -1.602191     -1.602166
   3.67017     -1.616719     -1.616694
   3.64947     -1.630195     -1.630170
   3.62878     -1.642358     -1.642334
   3.60809     -1.652992     -1.652967
   3.58739     -1.661928     -1.661903
   3.56670     -1.669023     -1.668999
   3.54601     -1.674163     -1.674138
   3.52531     -1.677282     -1.677258
   3.50462     -1.678339     -1.678315
   3.50462     -1.678339     -1.678315
   3.48393     -1.703781     -1.703757
   3.46323     -1.728254     -1.728230
   3.44254     -1.751695     -1.751671
   3.42185     -1.774028     -1.774005
   3.40115     -1.795191     -1.795167
   3.38046     -1.815124     -1.815101
   3.35976     -1.833788     -1.833765
   3.33907     -1.851121     -1.851098
   3.31838     -1.867086     -1.867063
   3.29768     -1.881645     -1.881622
   3.27699     -1.894765     -1.894742
   3.25630     -1.906408     -1.906385
   3.23560     -1.916563     -1.916541
   3.21491     -1.925187     -1.925165
   3.19422     -1.932272     -1.932250
   3.17352     -1.937797     -1.937775
   3.15283     -1.941747     -1.941725
   3.13214     -1.944124     -1.944101
   3.11144     -1.944917     -1.944894
   3.11144     -1.944917     -1.944894
   3.06075     -1.939566     -1.939544
   3.01007     -1.923667     -1.923645
   2.95938     -1.897712     -1.897689
   2.90869     -1.862567     -1.862544
   2.85800     -1.819565     -1.819541
   2.80731     -1.770585     -1.770562
   2.75662     -1.718336     -1.718312
   2.70593     -1.666510     -1.666485
   2.65524     -1.620111     -1.620085
   2.60456     -1.585119     -1.585093
   2.55387     -1.567004     -1.566977
   2.50318     -1.567756     -1.567729
   2.45249     -1.584243     -1.584216
   2.40180     -1.610110     -1.610083
   2.35111     -1.638881     -1.638854
   2.30042     -1.665524     -1.665497
   2.24974     -1.686630     -1.686602
   2.19905     -1.700058     -1.700031
   2.14836     -1.704658     -1.704631
   2.14836     -1.704658     -1.704631
   2.09460     -1.699555     -1.699528
   2.04083     -1.684566     -1.684539
   1.98707     -1.660694     -1.660667
   1.93331     -1.629785     -1.629757
   1.87954     -1.594882     -1.594855
   1.82578     -1.560775     -1.560748
   1.77202     -1.534510     -1.534483
   1.71825     -1.524443     -1.524416
   1.66449     -1.535875     -1.535849
   1.61073     -1.566319     -1.566294
   1.55696     -1.607530     -1.607505
   1.50320     -1.651106     -1.651082
   1.44944     -1.690892     -1.690868
   1.39567     -1.722870     -1.722846
   1.34191     -1.744622     -1.744598
   1.28815     -1.754719     -1.754695
   1.23438     -1.752525     -1.752501
   1.18062     -1.738103     -1.738079
   1.12686     -1.712117     -1.712092
   1.12686     -1.712117     -1.712092
   1.10893     -1.701102     -1.701077
   1.09101     -1.689019     -1.688994
   1.07309     -1.675958     -1.675933
   1.05517     -1.662011     -1.661986
   1.03725     -1.647294     -1.647269
   1.01933     -1.631932     -1.631907
   1.00141     -1.616080     -1.616055
   0.98349     -1.599899     -1.599873
   0.96557     -1.583600     -1.583574
   0.94764     -1.567403     -1.567377
   0.92972     -1.551565     -1.551539
   0.91180     -1.536383     -1.536357
   0.89388     -1.522158     -1.522131
   0.87596     -1.509244     -1.509218
   0.85804     -1.498008     -1.497981
   0.84012     -1.488801     -1.488774
   0.82220     -1.481945     -1.481918
   0.80428     -1.477710     -1.477683
   0.78635     -1.476280     -1.476253
   0.78635     -1.476280     -1.476253
   0.74497     -1.476223     -1.476196
   0.70358     -1.476152     -1.476126
   0.66219     -1.476352     -1.476325
   0.62081     -1.477322     -1.477295
   0.57942     -1.479700     -1.479673
   0.53803     -1.484259     -1.484231
   0.49664     -1.491745     -1.491717
   0.45526     -1.502814     -1.502787
   0.41387     -1.517888     -1.517860
   0.37248     -1.536923     -1.536895
   0.33110     -1.559378     -1.559350
   0.28971     -1.584206     -1.584178
   0.24832     -1.609994     -1.609966
   0.20694     -1.635161     -1.635133
   0.16555     -1.658172     -1.658144
   0.12416     -1.677617     -1.677590
   0.08277     -1.692354     -1.692327
   0.04139     -1.701537     -1.701510
   0.00000     -1.704658     -1.704631
 
# Band-Index    7
   0.00000     -1.704658     -1.704631
   0.04139     -1.701537     -1.701510
   0.08277     -1.692354     -1.692327
   0.12416     -1.677617     -1.677590
