#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   2.14854     -8.822938     -8.822734
   2.09901     -8.645635     -8.645429
   2.09901     -8.645635     -8.645429
   2.04648     -8.778210     -8.778005
   1.99395     -8.904528     -8.904325
   1.94143     -9.023681     -9.023478
   1.88890     -9.135247     -9.135044
   1.83637     -9.239226     -9.239023
   1.78384     -9.336004     -9.335799
   1.73131     -9.426299     -9.426094
   1.67878     -9.511121     -9.510914
   1.62626     -9.591678     -9.591470
   1.57373     -9.669277     -9.669068
   1.52120     -9.745169     -9.744960
   1.46867     -9.820384     -9.820175
   1.41614     -9.895575     -9.895366
   1.36361     -9.970905     -9.970697
   1.31109    -10.046009    -10.045803
   1.25856    -10.120052    -10.119848
   1.20603    -10.168562    -10.168358
   1.15350    -10.053415    -10.053208
   1.10097     -9.990691     -9.990482
   1.10097     -9.990691     -9.990482
   1.08346     -9.982854     -9.982645
   1.06595     -9.981588     -9.981380
   1.04844     -9.986675     -9.986468
   1.03093     -9.997761     -9.997555
   1.01342    -10.014378    -10.014172
   0.99591    -10.035978    -10.035773
   0.97841    -10.061973    -10.061769
   0.96090    -10.091759    -10.091556
   0.94339    -10.124743    -10.124542
   0.92588    -10.160366    -10.160166
   0.90837    -10.198100    -10.197901
   0.89086    -10.237469    -10.237271
   0.87335    -10.278041    -10.277844
   0.85584    -10.319434    -10.319238
   0.83833    -10.361306    -10.361112
   0.82082    -10.403358    -10.403165
   0.80331    -10.445326    -10.445134
   0.78580    -10.486981    -10.486789
   0.76829    -10.528120    -10.527929
   0.76829    -10.528120    -10.527929
   0.72786    -10.363722    -10.363528
   0.68742    -10.198096    -10.197899
   0.64698    -10.032912    -10.032712
   0.60655     -9.870018     -9.869814
   0.56611     -9.711416     -9.711209
   0.52567     -9.559195     -9.558985
   0.48524     -9.415425     -9.415213
   0.44480     -9.282037     -9.281823
   0.40436     -9.160666     -9.160451
   0.36393     -9.052510     -9.052295
   0.32349     -8.958237     -8.958022
   0.28305     -8.877956     -8.877742
   0.24262     -8.811269     -8.811057
   0.20218     -8.757396     -8.757185
   0.16175     -8.715322     -8.715113
   0.12131     -8.683980     -8.683772
   0.08087     -8.662388     -8.662181
   0.04044     -8.649766     -8.649560
   0.00000     -8.645635     -8.645429
 
# Band-Index    5
   0.00000     -8.645596     -8.645390
   0.04044     -8.639376     -8.639170
   0.08087     -8.620656     -8.620451
   0.12131     -8.589461     -8.589255
   0.16175     -8.545793     -8.545587
   0.20218     -8.489654     -8.489449
   0.24262     -8.421051     -8.420845
   0.28305     -8.339989     -8.339783
   0.32349     -8.246477     -8.246271
   0.36393     -8.140525     -8.140319
   0.40436     -8.022146     -8.021941
   0.44480     -7.891366     -7.891161
   0.48524     -7.748204     -7.747998
   0.52567     -7.592683     -7.592477
   0.56611     -7.424841     -7.424635
   0.60655     -7.244720     -7.244514
   0.64698     -7.052368     -7.052162
   0.68742     -6.847844     -6.847639
   0.72786     -6.631224     -6.631018
   0.76829     -6.402589     -6.402384
   0.76829     -6.402589     -6.402384
   0.78580     -6.462926     -6.462720
   0.80331     -6.526308     -6.526103
   0.82082     -6.592186     -6.591983
   0.83833     -6.659939     -6.659737
   0.85584     -6.728888     -6.728687
   0.87335     -6.798307     -6.798109
   0.89086     -6.867435     -6.867239
   0.90837     -6.935476     -6.935283
   0.92588     -7.001612     -7.001422
   0.94339     -7.065000     -7.064812
   0.96090     -7.124781     -7.124596
   0.97841     -7.180083     -7.179901
   0.99591     -7.230036     -7.229856
   1.01342     -7.273783     -7.273606
   1.03093     -7.310508     -7.310333
   1.04844     -7.339461     -7.339288
   1.06595     -7.359992     -7.359822
