#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120 128
# Band-Index    1
   0.33299     -4.253561  0.070  0.000  0.014  0.014  0.000  0.000  0.460  0.000  0.308  0.866
   0.39959     -4.205026  0.078  0.000  0.026  0.012  0.000  0.000  0.680  0.002  0.062  0.862
   0.46618     -4.151827  0.084  0.000  0.016  0.038  0.000  0.000  0.156  0.004  0.558  0.858
   0.53278     -4.096569  0.092  0.000  0.020  0.048  0.000  0.000  0.176  0.008  0.500  0.850
   0.59938     -4.042713  0.106  0.000  0.046  0.046  0.000  0.000  0.376  0.018  0.254  0.844
   0.66598     -3.994703  0.122  0.000  0.074  0.042  0.000  0.000  0.464  0.030  0.104  0.838
   0.73257     -3.957842  0.142  0.000  0.048  0.092  0.000  0.000  0.148  0.050  0.348  0.828
   0.79917     -3.937449  0.166  0.000  0.072  0.094  0.000  0.000  0.180  0.078  0.228  0.818
   0.86577     -3.936978  0.190  0.000  0.126  0.066  0.000  0.000  0.264  0.118  0.050  0.812
   0.93237     -3.955716  0.214  0.000  0.076  0.130  0.000  0.000  0.054  0.160  0.172  0.806
   0.99896     -3.988020  0.232  0.000  0.114  0.102  0.000  0.000  0.086  0.202  0.066  0.802
   1.06556     -4.025207  0.246  0.000  0.130  0.090  0.000  0.000  0.070  0.236  0.032  0.802
   1.13216     -4.058537  0.254  0.000  0.106  0.114  0.000  0.000  0.020  0.260  0.050  0.802
   1.19876     -4.081251  0.260  0.000  0.114  0.106  0.000  0.000  0.018  0.272  0.032  0.802
   1.26535     -4.089270  0.261  0.000  0.110  0.110  0.000  0.000  0.011  0.278  0.033  0.802
   1.26535     -4.089270  0.262  0.000  0.110  0.110  0.000  0.000  0.011  0.278  0.033  0.802
   1.29419     -4.089675  0.262  0.000  0.112  0.108  0.000  0.000  0.014  0.276  0.030  0.802
   1.32303     -4.090867  0.260  0.000  0.108  0.108  0.002  0.002  0.010  0.276  0.034  0.804
