#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   3.25371    -10.753213    -10.753175
   3.23342    -10.770128    -10.770090
   3.21313    -10.785420    -10.785381
   3.19284    -10.799034    -10.798996
   3.17255    -10.810925    -10.810886
   3.15226    -10.821052    -10.821013
   3.13197    -10.829381    -10.829343
   3.11168    -10.835887    -10.835849
   3.09139    -10.840549    -10.840511
   3.07110    -10.843352    -10.843314
   3.05081    -10.844287    -10.844249
   3.05081    -10.844287    -10.844249
   3.00111    -10.841188    -10.841149
   2.95141    -10.831898    -10.831859
   2.90171    -10.816450    -10.816412
   2.85201    -10.794913    -10.794874
   2.80231    -10.767401    -10.767362
   2.75260    -10.734104    -10.734066
   2.70290    -10.695314    -10.695276
   2.65320    -10.651458    -10.651419
   2.60350    -10.603136    -10.603097
   2.55380    -10.551163    -10.551124
   2.50410    -10.496611    -10.496572
   2.45440    -10.440848    -10.440808
   2.40470    -10.385563    -10.385522
   2.35500    -10.332762    -10.332721
   2.30530    -10.284722    -10.284681
   2.25560    -10.243870    -10.243829
   2.20590    -10.212575    -10.212534
   2.15619    -10.192870    -10.192828
   2.10649    -10.186137    -10.186095
   2.10649    -10.186137    -10.186095
   2.05378    -10.189525    -10.189483
   2.00106    -10.199508    -10.199466
   1.94835    -10.215574    -10.215533
   1.89563    -10.236975    -10.236934
   1.84292    -10.262842    -10.262801
   1.79020    -10.292314    -10.292273
   1.73748    -10.324627    -10.324586
   1.68477    -10.359180    -10.359139
   1.63205    -10.395550    -10.395509
   1.57934    -10.433471    -10.433431
   1.52662    -10.472788    -10.472748
   1.47391    -10.513391    -10.513351
   1.42119    -10.555135    -10.555096
   1.36847    -10.597782    -10.597742
   1.31576    -10.640942    -10.640903
   1.26304    -10.684058    -10.684019
   1.21033    -10.712628    -10.712590
   1.15761    -10.646199    -10.646159
   1.10490    -10.610407    -10.610368
   1.10490    -10.610407    -10.610368
   1.08732    -10.605499    -10.605459
   1.06975    -10.604043    -10.604003
   1.05218    -10.605945    -10.605906
   1.03461    -10.611076    -10.611037
   1.01704    -10.619273    -10.619234
   0.99946    -10.630349    -10.630310
   0.98189    -10.644094    -10.644055
   0.96432    -10.660284    -10.660246
   0.94675    -10.678685    -10.678646
   0.92918    -10.699056    -10.699017
   0.91161    -10.721156    -10.721118
   0.89403    -10.744748    -10.744710
   0.87646    -10.769599    -10.769561
   0.85889    -10.795485    -10.795447
   0.84132    -10.822190    -10.822152
   0.82375    -10.849512    -10.849474
   0.80617    -10.877258    -10.877220
   0.78860    -10.905248    -10.905211
   0.77103    -10.933315    -10.933277
   0.77103    -10.933315    -10.933277
   0.73045    -10.823073    -10.823035
   0.68987    -10.717962    -10.717923
   0.64929    -10.619750    -10.619711
   0.60871    -10.530077    -10.530037
   0.56813    -10.450320    -10.450280
   0.52755    -10.381462    -10.381421
   0.48697    -10.323987    -10.323946
   0.44639    -10.277829    -10.277787
   0.40581    -10.242388    -10.242346
   0.36522    -10.216614    -10.216572
   0.32464    -10.199133    -10.199091
   0.28406    -10.188393    -10.188351
   0.24348    -10.182807    -10.182765
   0.20290    -10.180861    -10.180819
   0.16232    -10.181199    -10.181157
   0.12174    -10.182674    -10.182632
   0.08116    -10.184380    -10.184338
   0.04058    -10.185665    -10.185623
   0.00000    -10.186137    -10.186095
 
# Band-Index    5
   0.00000     -6.609688     -6.609654
   0.04058     -6.607574     -6.607541
   0.08116     -6.601282     -6.601249
   0.12174     -6.590951     -6.590918
   0.16232     -6.576781     -6.576747
   0.20290     -6.558993     -6.558960
   0.24348     -6.537754     -6.537721
   0.28406     -6.513082     -6.513049
   0.32464     -6.484726     -6.484692
   0.36522     -6.452046     -6.452012
   0.40581     -6.413930     -6.413897
   0.44639     -6.368783     -6.368750
   0.48697     -6.314617     -6.314583
   0.52755     -6.249248     -6.249214
   0.56813     -6.170541     -6.170507
   0.60871     -6.076638     -6.076604
   0.64929     -5.966119     -5.966084
   0.68987     -5.838061     -5.838026
   0.73045     -5.692016     -5.691980
   0.77103     -5.527940     -5.527904
   0.77103     -5.527940     -5.527904
   0.78860     -5.572762     -5.572725
   0.80617     -5.620422     -5.620386
   0.82375     -5.670419     -5.670383
   0.84132     -5.722176     -5.722141
   0.85889     -5.775065     -5.775030
   0.87646     -5.828426     -5.828391
   0.89403     -5.881586     -5.881551
   0.91161     -5.933874     -5.933840
   0.92918     -5.984630     -5.984597
   0.94675     -6.033220     -6.033187
   0.96432     -6.079036     -6.079003
   0.98189     -6.121503     -6.121470
   0.99946     -6.160086     -6.160054
   1.01704     -6.194291     -6.194259
   1.03461     -6.223667     -6.223635
   1.05218     -6.247811     -6.247779
   1.06975     -6.266373     -6.266341
   1.08732     -6.279053     -6.279021
   1.10490     -6.285610     -6.285578
   1.10490     -6.285610     -6.285578
   1.15761     -6.266954     -6.266923
   1.21033     -6.189759     -6.189728
   1.26304     -6.220798     -6.220767
   1.31576     -6.253362     -6.253331
   1.36847     -6.270350     -6.270318
   1.42119     -6.274658     -6.274626
   1.47391     -6.270694     -6.270662
